"","x"
"175","""Schönheits-OP? Bei uns geht's ohne"" ;) 
Damit sind wir schon durch zahlreiche unserer Parfümerien gezogen. Der letzte Stop unserer großen Pflegeinitiative findet ab Freitag bis zum 18. Oktober in Mönchengladbach statt. Mit unserem Hautanalysegerät schauen wir ganz genau hin und erstellen Euch einen individuellen Beauty-Pass zum Mitnehmen! Könnte Deine Haut mehr Pflege gebrauchen?"
"176",NA
"177","Der Herbst ist da und wir dürfen wieder blass um die Nase sein ;) Oh ja, das kann auch schön sein und ist ein absoluter Klassiker <3 
Bild: http://goo.gl/vLcVc9"
"178",NA
"179",NA
"180","Unsere ErlebBAR ist schon durch viele unserer Parfümerien gereist! Sie zeigt Euch die einzelnen Duftnoten Eurer liebsten Parfums und ihr könnt entdecken, welche Duftnoten Euch besonders lieb sind. Die letzte Station in diesem Jahr ist nächste Woche vom 9. bis zum 11. Oktober in unserer Parfümerie in Castrop-Rauxel. Kennt Ihr schon Eure liebste Duftnote?"
"181",NA
"182","Wir werfen heute einen genauen Blick auf das Sieger Make-Up von unserer Anna bei der DIOR Make-Up Challange 2014: ""Diorshow Mono 616 Sequins ist der Lidschatten, den ich als Highlight auf dem Auge und den Lippen verwendet habe. Er eignet sich einfach fantastisch als Highlighter und öffnet das Auge!"" Anna Eckhardt

Mehr Produkttipps und ein exklusives Interview mit Anna gibt es auf unserem Blog: http://goo.gl/WhnT5t
#dior #makeupchallange #thefutureisgold #parfuemeriepieper"
"183","Wir freuen uns total in diesem Jahr erstmalig mit unserem Onlineshop dabei zu sein <3 Wir wünschen Euch einen erfolgreichen Start in die GLAMOUR Shopping-Week, Eure Piepearls :)
#glamourshoppingweek #glamour #shoppingweek #parfuemeriepieper"
"184","Wir warten sehnsüchtig auf den neuen Duft von .... ?"
"185","Na, wer steht denn da schon in den Startlöchern? Es ist unser Produkttest im Oktober! Jetzt wird schöne Haut noch schöner - mit der neuen Reinigungsbürste von #Clinique! Hier geht's zur Bewerbung: http://goo.gl/n2wd1K
#produkttest #sonic #reinigungsbürste #parfuemeriepieper"
"186",NA
"187",">>Mut machen im Kampf gegen Brustkrebs - Vorsorge ist wichtig!<< Das ist unsere Botschaft zum heutigen Brustkrebstag 2014! Zu diesem Anlass haben viele Marken eine Pink Ribbon Sondereditionen heraus gebracht, doch die Geschichte zu Revitalash ist eine ganz besondere: Das Serum wurde von Dr. Michael Brinkenhoff als Geschenk an seine Frau entwickelt, die an den Folgen einer Chemotherapie litt. Er verhalf ihr mit dem Serum dazu, ihre Wimpern zu stärken. Schon bald sprach sich der Erfolg des Serums herum, das jeder Frau zu langen Wimpern verhelfen kann: http://goo.gl/YWCRmD
#brustkrebstag #vorsorgeistwichtig #pinkribbon #parfuemeriepieper #revitalash"
"188",NA
"189","#gewinnspiel Wir verlosen 30 Lancôme Düfte ""La Vie est Belle"" bei unserem Foto-Contest zur Generation Beauty <3 Einfach selbst ein Foto einsenden oder für Euren Favoriten abstimmen. Hier geht's zur Aktion und den weiteren Infos: https://s.fanactivator.com/Uhol8G"
"190","Wir gratulieren unserer Anna zum Sieg bei der DIOR Make-Up Challange 2014 am Samstag! Unter dem Motto ""The future is gold"" hat sie ein fantastisches Make-Up gezaubert und damit das Publikum überzeugt. Wir sind sehr stolz und freuen uns wahnsinnig mit ihr <3 Ein heißer Tipp für Euch: Heute und morgen findet in unserer Parfümerie in Osnabrück (Krahnstr. 38-39) ein exklusives Schminkevent mit DIOR statt. Schaut doch mal vorbei :)"
"191",NA
"192","Business-Meeting, Vorstellungsgespräch oder ein wichtiges Geschäftsessen. Wir haben für dich einen seriösen Look zusammengestellt, mit dem du im Arbeitsalltag immer richtig gestylt sein wirst. 
1: ""Der kleine Schwarze"" von Deichmann: http://goo.gl/VuXvPE 
2: Chubby Stick Moisturizing Lip Colour Balm http://goo.gl/Lh8m2y 
3: Chubby Stick Shadow Tint for Eyes, Ample Amber als Grundierung http://goo.gl/mzn0IQ 
4: Chubby Stick Shadow Tint for Eyes, Fuller Fudge zum verblenden. http://goo.gl/gYvZDW 
Na, wäre das was für Euch?
#parfuemeriepieper #parfümeriepieper #clinique #deichmann #business #look #chubby #makeup"
"193","Viele Grüße aus Oberhausen! Hier zeigen wir Euch heute Beauty-Trends aus den wilden 60ern, den 70ern voller Disco-Glamour, den knallig-bunten 80ern, den minimalistisch-natürlichen 90ern und den eleganten 2000ern! Auf der Bühne begrüßt Euch Lancôme Star-Visagist Ronald Bauer. Wir freuen uns auf Euch!"
"194","Wir sind im Wiesn-Fieber <3 Um das mit Euch zu zelebrieren schenken wir Euch 5 Proben gratis zu Eurer Bestellung im Online-Shop. Viel Spaß beim Shoppen: http://goo.gl/LMzWYy
#gratisgeschenk #gratis #wiesn #oktoberfest #aktion"
"195","Wir sind immer noch total aufgeregt - Heute war Britney Spears zur Eröffnung der CHANGE Filiale im CentrO Oberhausen und wir waren live dabei. Die Unterwäsche wurde von tollen Models präsentiert, die natürlich von uns geschminkt wurden. Wir finden es prima, dass Britney persönlich vorbeigeschaut hat, was sagt Ihr dazu? #parfuemeriepieper #parfümeriepieper #britneyspears #change #beauty #theintimate"
"196",NA
"197",NA
"198","Gib Deinem Gesicht die richtige Kontur! Leichter gesagt als getan :/ Wer von Euch hat sich schon mal dran versucht?
#counturing #kontur #makeup #tutorial
Bild: http://goo.gl/sNxSwv"
"199",NA
"200","Alicia Keys präsentiert die #Duft #Neuheit von #Givenchy: Dahlia Divin - der Duft für die moderne Göttin <3 Das Eau de Parfum versprüht Noten einer goldenen Frucht, der Mirabelle, die sich mit berauschenden Aromen eines weißen Blumenstraußes vermischen, aus dem Jasmin heraussticht. Wir möchten wissen: Klingt das nach einem #Parfum für Dich? http://goo.gl/EohCFo"
"201","Aufgeweckte-Grüße aus unserem Büro ;) Hattet Ihr ein schönes Wochenende? Eure Piepearls"
"202","+++NEU bei Pieper+++
Die USA-Kultmarke Clarisonic gibt's jetzt auch bei uns im Shop <3 Mit den Reinigungsbürsten für Gesicht und Körper, wird eine 6 Mal bessere Reinigung als mit der Hand erzielt. Ausserdem verbessert Clarisonic die Aufnahme von Pflegeprodukten und deren Wirksamkeit. Klingt super oder? 

#Mia2 #Clarisonic #reinigungsbürste #parfümeriepieper #neu
Bild: http://goo.gl/WH0s8I"
"203","Heute gibt es eine Wiesn Frisur für Euch <3 Auf unserem Pinterestboard findet ihr noch viele weitere Ideen und Looks für ein ""Fesches Outfit"" ;)

Bild: http://goo.gl/bn4wpB"
"204","Oh ja, so würde er aussehen - Der Laufsteg von CHANEL N°5 <3 Na, wer würde hier auch gerne mal Platz nehmen? :)
#chanel #no5 #laufsteg #fashion #parfum #parfuemeriepieper"
"205","<3 Guten Morgen - Guter Look <3 
Hier die 3 Dinge für Dich, die den perfekten Look vervollständigen: Lidschatten, Lippenstift und Schuhe! 

1. Clinique Augen Chubby Stick Shadow Tint for Eyes in Ample Amber: http://goo.gl/aH2ssF
2. Clinique Chubby Stick Moisturizing Lip Colour Balm in Supreme Sorbet: http://goo.gl/viMJkh
3. Pumps via Deichmann: http://goo.gl/0TXkrd

Was haltet Ihr von unserem Herbst-Look?

#parfumeriepieper #parfümeriepieper #clinique #Chubbystick #beauty #makeup #Herbst"
"206","Duft, Deko oder duftende Deko? :) Für welchen Einsatzzweck würdet Ihr Euch entscheiden?
PS: Gibt es ab morgen bei uns im Shop <3 
#kenzo #flowerbykenzo #nofilter #parfuemeriepieper #parfum #neu"
"207",NA
"208",NA
"209","Das aktuelle Thema auf unserem Blog? Genau! Holz vor der Hütte -> Tipps und Tricks für ein schönes Wiesn-Dekolleté: http://goo.gl/iSGh27
Achja... und ein nettes Gewinnspiel findet Ihr dort auch ;)
#oktoberfest #wiesn #gewinnspiel #beauty"
"210","Juhu <3 Unsere Parfümerie im Recklinghausener Einkaufscenter Palais Vest feiert große #Neueröffnung! Feier mit und sicher Dir tolle Rabatte und vieles mehr. Einfach dieses Posting ausdrucken und vorbei schauen - Wir freuen uns auf Deinen Besuch!"
"211","Ist der nicht süüüüüüß?? <3 Diesen niedlichen Benefit Cosmetics Germany They’re real! Push up Liner 0,36g gibt es heute gratis zu Eurer Bestellung im Shop. Einfach diesen Code* eingeben: NMontagFBenefitR

Hier geht's ab in den Shop: www.parfuemerie-pieper.de
*solange der Vorrat reicht.
#gratisgeschenk #benefit #makeup #beauty"
"212","DIE BANANENMASKE | Zur Zeit macht das Wetter was es will und das stresst unsere Haut! Deshalb haben wir für dich eine Maske getestet, die du zu Hause ganz fix selber machen kannst und die dich vor trockener Haut schützt. Hierzu benötigst du nur 4 verschiedene Produkte: - 1 kleine Banane - 2 Esslöffel Sahne - 1 Esslöffel Honig - 1 Esslöffel Hafermehl Zum Schluss noch etwas stilles Wasser und dies alles in einer Schale verrühren. Viel Spaß beim Entspannen! Schönes Wochende, Deine Lara #parfuemeriepieper #parfümeriepieper #maske #chillout #naturalbeauty #natürlich #biomaske #banane #gesichtspflege #diy"
"213","Ein hübscher Rücken kann auch entzücken - und ein hübscher Hinterkopf genau so! ;)
Bild: http://goo.gl/lD6PvY"
"214","Wer braucht noch etwas Sonne und gute Laune zum Wochenende? 
http://goo.gl/q2kvKu

#happyweekend #chloe #wochenende #glücklich #sonne"
"215","Unsere Parfümerie in der Essener Rathaus Galerie feiert Jubiläum! Feier mit und sicher Dir tolle Rabatte und vieles mehr. Einfach dieses Posting ausdrucken und vorbei schauen - Wir freuen uns auf Deinen Besuch!"
"216","WOW - was für ein Ausdruck! Was meint Ihr? 

Bild: http://goo.gl/7b7gEv"
"217",NA
"218","Sichert Euch eine Armani Sì Duftminiatur zu Eurer Bestellung im Pieper Shop! Ein Parfum voller Leidenschaft, voll subtiler Kraft und Entschlossenheit - einfach unvergleichlich weiblich! Sì zur Sinnlichkeit! Sì zur Leidenschaft! Sì zur mir selbst! Alle Infos und ein tolles Gewinnspiel gibt es hier: http://goo.gl/wKysPX

#gratis #duftminiatur #armani #giorgioarmani #parfum #gewinnspiel"
"219","Heute steht uns der Kopf schief, aber das Make-up sitzt trotz dem perfekt :D Und bei Euch so?

Bild: http://goo.gl/4a8MQ0"
"220","Na, wer hat schon auf unser #gewinnspiel gewartet? Hier geht's zur Teilnahme: http://goo.gl/ENtvjV"
"221",NA
"222","Habt ihr Lust auf ein bisschen Star-Talk und ein #Gewinnspiel?
Dann schaut vorbei http://goo.gl/u8cS81

#ritaora #myny #dkny"
"223","Wo geht es heute hin? Vielleicht ein Date in einem hübschen Café? Oder eine Spätsommer Hochzeit?
Unsere Haar-Inspiration kennst Du sicherlich schon in der ""einfachen"" Version. Für die Fortgeschrittenen Flechter unter Euch gibt es nun eine weitere Variation mit einem seitlichen Flechteinsatz.

Wenn ihr es nachmacht, dann postet das Ergebnis gerne in den Kommentaren ^_^ Habt einen wundervollen Samstag!

Bildquelle http://goo.gl/GROAi1"
"224","Holt schnell noch Eure knalligsten Farben raus und schminkt was das Zeug hält :) Schönes Wochenende an Euch alle <3
Eure Piepearls

P.S.: Denkt an unsere #VOGUE Aktion http://bit.ly/1un0crw, die nur noch heute gültig ist und an die Bewerbung zum #Produkttest http://goo.gl/cTxQ5P

Bildquelle: http://goo.gl/GROAi1"
"225",NA
"226","Die VOGUE Fashion's Night Out feiern wir 
-	mit einer schönen ARMANI Clutch zu Deiner Bestellung und 
-	einem tollen Gewinnspiel!
Schau vorbei http://bit.ly/1un0crw

"
"227","Heute startet die VOGUE Fashion's Night Out Online - und natürlich verwöhnen wir Euch mit einem schönen Geschenk - très chic! 
http://bit.ly/1un0crw"
"228",NA
"229","Möchtest Du uns helfen Händler des Jahres 2014 zu werden? Dann stimme doch bitte für uns ab ^_^ Hier geht's zum Voting: http://goo.gl/MW5r8y

... außerdem werden unter allen Teilnehmern tolle Preise von Apple verlost... Wir würden uns sehr über Deine Unterstützung freuen!"
"230",NA
"231","Wir haben einen neuen #Produkttest für euch: 55 Blue Therapy Lift & Blur von Biotherm warten auf 55 interessierte Tester! 
Die Teilnahme ist über den PC und diesen Link möglich: http://goo.gl/cTxQ5P

Wer von Euch bewirbt sich? :)"
"232",NA
"233","Unser #Gewinnspiel dreht sich diese Woche um das Thema AfterSun. Wir drücken die Daumen und empfehlen Euch unseren neuen Blogbeitrag :) Hier geht's zur Teilnahme: http://goo.gl/6KiGKX"
"234","Wir nehmen Euch mit, auf einen Blick hinter die Kulissen mit Kirsten Stewart und dem bezaubernden Duft Rosabotanica von Balenciaga <3
http://goo.gl/DWNTxp
#KirstenStewart #Rosabotanica #Balenciaga"
"235","NEU im Shop: Der #Herbstlook von #Givenchy <3
Weil nichts ohne Emotion ausgedrückt wird, kombiniert die Palette einen diskreten Lippenstiftton – ein leuchtendes, transparentes Rosa – mit vier brandneuen, charakterstarken Lidschatten.
http://goo.gl/5bbbg9"
"236","Ab ins Wochenende und Bye, bye lieber Davidoff Mini-Kühlschrank... Wir werden dich vermissen! Aber die liebe Gewinnerin Christiane K. wird bestimmt gut auf dich acht geben <3"
"237",NA
"238",NA
"239","Na, wer von Euch durfte SHISEIDO Ultimune schon in unserem Produkttest testen? Für die unter Euch die nicht als Tester ausgewählt wurden, haben wir hier noch ein #Gewinnspiel: http://goo.gl/Ogw6Zd 
Wir drücken die Daumen <3
#shiseidoultimune #shiseido"
"240",NA
"241","Ist Euch schon mal aufgefallen, dass keine unserer Parfümerien aussieht wie die andere? Jede wird individuell dem Stadtbild angepasst und jede ist etwas ganz Besonderes <3 Was ist Deine liebste Pieper Parfümerie?"
"242","Yeay - Gute Nachrichten in Sachen Invisibobble: Wir haben frisch für Euch aufgestockt. Zur Inspiration hier eine neur Look für Euch: http://goo.gl/oB1pFU Viel Spaß damit <3

Invisibobble im Shop: http://goo.gl/xDEjbS"
"243",NA
"244","Guten Morgen Ihr Lieben :) Haben wir das jetzt richtig verstanden? Ihr möchtet, dass wir den Davidoff Mini-Kühlschrank an Euch verlosen...? Na gut! Dann geht es hier zum Gewinnspiel: http://goo.gl/MfCdK7"
"245","Schönheit von Innen? Genau! Wir stellen Euch in unserem Blog 8 Beautylebensmittel vor, mit denen Ihr die Austrahlung Eurer Haut verbessern könnt. Hier geht's zum Beitrag: http://goo.gl/rlyPor"
"246","Nein lieber Sommer, wir lassen Dich noch nicht gehen!!! #summerlove #summerlook #summermakeup 

Bild: http://goo.gl/NIR2tg"
"247","Na, wer hat denn da bei uns im Büro Platz genommen? Wir sind sicher, er macht sich super in unserem Büro <3 Oder seht Ihr das anders...?"
"248",NA
"249",NA
"250","Hmmm... wenn wir dieses süße Set von Oilily sehen denken wir direkt an Zuckerwatte und pure Lebensfreude <3 Enthalten ist eine kleine Handcreme und ein Lipbalm. Süß, oder?"
"251","Viele Grüße aus unserem Pausenraum. Da steht nämlich unser Cola Automat und der hatte heute die neue OPI Kollektion für ein Fotoshooting zu Gast <3"
"252",NA
"253","Escada Joyful fühlt sich auf dem Karussel genau so wohl wie wir <3 Seid Ihr auch Kirmes-Fans?

Neu bei uns im Shop: http://goo.gl/x3xW40"
"254",NA
"255","Einen wunderschönen guten Morgen und herzlich Willkommen zur Pieper Kirmes <3 Dreh an unserem einarmigen Banditen und sicher Dir die Chance auf tolle Preise! Hier geht's lang: http://goo.gl/X5YF2x"
"256","Welcher Duft bin ich?"
"257","So leicht kann es sein: Zuerst die oberen beiden Zöpfe setzen und dann das offene Zopfende durch drehen. Dann den nächsten Zopf darunter setzen und dieses System weiter nach unten arbeiten. Bild: http://goo.gl/xJ5c3s"
"258","Unsere Mission fürs Wochenende: Das graue Wetter in die Knie zwingen! Turn on the Tints Baby: http://goo.gl/ULLk1K"
"259",NA
"260","Oh ja... wir waren grade kreativ und haben uns viele neue Aktionen für Euch ausgedacht - seid gespannt! <3

#glücklich #kreativ #schönearbeit #nurfüreuch #lecker #piepearls"
"261","Wir möchten das Triple holen und brauchen dafür Eure Unterstützung! Mit der Teilnahme am Voting sichert Ihr Euch die Chance auf tolle Preise von Apple <3 Hier könnt Ihr mit machen: http://goo.gl/dYpZmR"
"262","Passendes Nageldesign zum Smartphone: Übertrieben oder die perfekte Kombi? Was meint Ihr?

Bild gefunden auf: http://goo.gl/V9EzPz"
"263","Guten Morgen, hattet Ihr ein schönes Wochenende? Unser Gewinnspiel beschäftigt sich heute mit Duftfarben! Na, wer kennt sich aus? Wir drücken die Daumen: http://goo.gl/rLQhzi"
"264",NA
"265","Hallo, ich bin Velvet Orchid. Frische Zitrusnoten, verführerische Blütenextrakte und ein Hauch von Honig und Rum verleihen mir einen ultrafemininen Touch. Weißt Du, wer mich erschaffen hat?"
"266","Das Wetter ist im Moment so wechselhaft. Aber egal, womit uns der Sommer dieses Wochenende überrascht, wir genießen es!

Einen schönen Samstag wünschen Eure Piepearls <3

Bild: http://bit.ly/1pE8Gsl"
"267","Hmmm... lecker! Eiswürfel mit Früchten, Minze oder anderen Leckereien. Die perfekte Erfrischung für heiße Tage und ganz einfach nach zu machen. Schon mal probiert?"
"268",NA
"269","Hört Ihr es auch... -> http://goo.gl/uBsOHk ?"
"270","Ein bisschen Glitzer gefällig? Denn gegen funkelnde Augen kann man schließlich nichts sagen <3"
"271","Unser #Produkttest in diesem Monat ist eine exklusive #Preview für Euch. Bewerbt Euch jetzt um die Pflegeneuheit ULTIMUNE von Shiseido Deutschland schon vor dem offiziellen Verkaufsstart zu testen. Teilnahme über den PC und diesen Link: http://goo.gl/cTxQ5P"
"272",NA
"273",NA
"274","Die kürzeste Gruselgeschichte der Welt: Montag
Aber nicht mit unserem Gewinnspiel :) Hier geht's zur Teilnahme: http://goo.gl/QQt4rF"
"275","Der Lack auf den Fingernägeln muss immer gleich mit den Fußnägeln sein? Nein, aber passen sollte es schon. Hier mal ein paar schöne Paare für Euch <3
OPI: http://goo.gl/xkS3yY"
"276","Heute ist uns nach Vintage <3 Als Hochzeitsgast ist das doch auch mal eine schöne Alternative? 
Bild: http://goo.gl/KX4x6d"
"277","Und wie... <3"
"278",NA
"279","Bleib immer ruhig und gelassen in der Nähe von Liquid Eyeliner... Er kann Deine Angst spüren. Wenn Du entspannt bleibst, kann so etwas schönes dabei raus kommen <3

Bild: http://goo.gl/TjAqOm"
"280","Auch diese Woche wieder eine schöne Idee für Euch, wie man schöne Flakons wiederverwenden kann <3 Habt Ihr schon so eine Vase im Einsatz?

Bild: http://www.pinterest.com/pin/481744491363746698/"
"281","Flechtzopf? Kann ich!
Dutt? Kann ich auch!
Dann ist das doch die perfekte Frisur, oder? :)
Euer Piepearl Lara <3

Bild: http://goo.gl/57dhJF"
"282",NA
"283",NA
"284","Einen wunderschönen Montagmorgen & viel Spaß mit unserem Gewinnspiel: http://goo.gl/hahs6I"
"285","Wer macht Deinen Sommer besonders? <3"
"286","Hier eine kleine Duft #preview für Euch: #DKNY MYNY mit #RitaOra als Star der Kampagne <3 Den Duft gibt es ab September 2014 bei uns. Seid Ihr gespannt? http://goo.gl/9WRnYv"
"287","Erinnert Ihr Euch noch an unser Voting zu den #neonnails? Es gab so viel positives Feedback von Euch, dass wir die Lacke und Neon-Stifte jetzt ins Sortiment aufgenommen haben: http://goo.gl/oFrpS9 
Danke, für Eure Mithilfe und die tollen Vorschläge <3"
"288","Passend zur Hochzeitssaison möchten wir wissen: Was wird wohl Dein Wedding-Parfum sein? <3

Bild: http://goo.gl/i4Zb13"
"289",NA
"290",NA
"291","Kennst Du schon unsere Invisibobble Haargummis? Sie zaubern wunderschöne Frisuren wie diese hier und sind dazu auch noch super für den Strand geeignet: Sie saugen sich nicht mit Wasser voll und leiern auch nicht aus. Was will man mehr? <3
http://goo.gl/X55BWu"
"292","Wir schenken Euch 20% Rabatt im Onlineshop! Hier geht's zum Rabattcode und den weiteren Infos: http://goo.gl/NrSmv4"
"293",NA
"294","Einen wunderschönen guten Morgen :) Damit die Woche umso schöner anfängt, hier unser Gewinnspiel ""Frag den Blog"". Viel Glück: http://goo.gl/146Uug"
"295",NA
"296","Entdecke die zeitlosen Klassikerdüfte L'Eau d'Issey und L'Eau d'Issey pour Homme von Issey Miyake <3 Jetzt mit einer gratis Bodylotion als Geschenk bei uns im Shop: http://goo.gl/uJTX2h"
"297","So schön kann man Umverpackungen wieder verwenden. Hebt Ihr auch besonders hübsche Dinge auf um sie um zu funktonieren?"
"298","Wir suchen Verstärkung für unser Online-Team <3 Bist Du kreativ und fühlst Dich in der Online-Welt zu Hause? Dann bewirb Dich bei uns! Hier gibt es die Details zur Stelle: http://goo.gl/QtwpKK"
"299","Eine wundervolle Duftbeschreibung von Miss Dior <3 Habt Ihr was zu ergänzen? 

Bild: http://goo.gl/ayWBxW"
"300","Bereit für eine Beauty-Party im eigenen Wohnzimmer? Dann bewirb Dich gemeinsam mit zwei Freundinnen für die Artdeco Party-Box mit vielen brandneuen Originalprodukten zum aus testen. Hier geht's zur Bewerbung: http://goo.gl/90UJ07"
"301",NA
"302","Schlupflider adieu - Hallo Wonderstripes <3 Kaum zu glauben, dass diese kleinen Pflaster so einen wahnsinns Effekt haben. Video anschauen und staunen: http://goo.gl/AjB0rH"
"303",NA
"304",NA
"305","Mission erfüllt! Danke Jungs - Wir lieben Euch! #weltmeister"
"306","Wir glauben fest dran! Besonders wenn Mats Hummels in der Abwehr steht, kann uns nichts passieren! <3

#WM2014 #GERARG #aneurerSeite #WMfinale"
"307","Zu welchem zauberhaften Duft gehöre ich? <3

Bild: http://goo.gl/TI8ygQ"
"308","Wir genießen jetzt unser Wochenende und hoffen, dass wir uns am Montag als Weltmeister wieder sprechen :) Aber bis es soweit ist,  stöbern wir noch auf Pinterest. Kennt Ihr schon unseren Account? http://www.pinterest.com/pieperbeauty/"
"309","Unser Testprodukt wartet schon sehnsüchtig auf seine Tester <3 Hast Du Dich schon beworben? 
Hier geht's lang: http://goo.gl/2aBW3Y"
"310",NA
"311","Das ist unser Beitrag für ein sommerliches Gefühl <3 Wir hoffen, es kommt bei Euch an :)

Bild: http://goo.gl/vfblVI"
"312","So wird's gemacht - So schaffen wir es heute <3

#BraGer #WM2014"
"313",NA
"314","Heute liefert unser Gewinnspiel mal eine verrückte Schlagzeile aus dem Jahr 1924. Unser Blog gibt Euch wie immer die richtige Antwort ;) Hier geht's zur Teilnahme: http://goo.gl/fWYcxq"
"315","Heute ist ""Tag des Kusses"" <3 
Na, wem gebt Ihr heute einen dicken Schmatzer? <3

Bild: http://goo.gl/PSviI6

#TagdesKusses"
"316","Unser aktuelles Lieblings-Accessoire für eine schnelle & süße Frisur: Das Haarband <3

Bild: http://goo.gl/yGUWuS"
"317","Gemeinsam mit Comodynes suchen wir 80 Produkttester für den ersten Bräunungshandschuh für den Körper. Der neue, innovative „Self-Tanning Body Glove“ verleiht Deiner Haut eine gleichmäßige & natürliche Bräune in nur 3 Stunden <3 
Hier könnt Ihr Euch von Eurem PC aus bewerben: http://goo.gl/0tvWvV"
"318","Wir feiern gemeinsam mit Lancôme ""10 JAHRE HYPNÔSE"" - den Nr. 1 Mascara <3 Für Euch gibt es zu diesem Anlass einen Mini Doll Eyes Mascara als Geschenk zu Eurer Lancôme Bestellung bei uns im Onlineshop. Alle Infos gibt es hier: http://goo.gl/yBaCJz"
"319","Eine schöne DIY Idee für zu Hause <3 Und auch ein tolles Argument, warum man so viele verschieden farbige Lippenstifte im Schrank hat: ""Wegen der Kunst"" ;)

Bild: http://goo.gl/UQIM1b"
"320",NA
"321","Weniger ist mehr, aber bitte richtig platziert. Je ein Spritzer Parfum an den richtigen Körperstellen und Dein Duft begleitet Dich dezent den gesamten Tag <3 Mach Dich doch heute mal besonders dufte... :)"
"322","Schon bei unserem WM-Gewinnspiel mit gemacht? Heute ist der letzte Tag an dem es heißt ""FußballGOTT oder FußballGÖTTIN? - Was steckt in Dir?"" Hier geht's zur Teilnahme: http://goo.gl/gpzDec
#Gewinnspiel #WM2014"
"323",NA
"324",NA
"325","Bei uns steht das heute ganz oben auf der To do Liste - Bei Euch auch? :)"
"326","Und so wirds gemacht: 

1. Teile Deine Haare in drei gleiche Teile. 
2. Die beiden äußeren Teile legst Du erst mal über Deine Schultern noch vorne, so dass Du zuerst mit der Mitte arbeiten kannst.
3. Jetzt drehst Du diese Strähne von oben nach unten am Kopf entlang nach innen ein und steckst sie mit Haarklammern am unteren Hinterkopf fest.
4. Dann nimmst Du den linken Teil und drehst auch diesen von vorne nach hinten ein und steckst ihn mit Haarklammern, rechts neben der mittleren Strähne fest. 
5. Dasselbe machst Du nun auch mit dem rechten Teil und steckst diesen dann links von der Mitte fest.  

Fertig :)

Bild & Idee: http://goo.gl/96Zs5t"
"327","Wir drücken Euch und wünschen ein schönes Wochenende – Eure Piepearls <3 

Bild: http://goo.gl/0N7WvL"
"328",NA
"329","Tadaaah - Unser Pieper Büro Outfit of the Day! Wie sieht es bei Euch aus? Eure Piepearls :)
#WM2014 #ootd #germany"
"330","DUFT-PREVIEW für Euch:
ESCADA Joyful ist ein bezaubernder, blumiger Duft, der so zart und sanft ist wie der Morgentau. Magnolienöl und rosa Pfingstrose werden mit der neuen synthetischen Ingredienz namens Florymoss untermalt, die dem Duft Tiefe gibt und einen transparenten, cremigen Charakter verleiht. Der Duft öffnet sich mit einem Sorbet der schwarzen Johannisbeere, das ein kühl prickelndes Gefühl auf der Haut hinterlässt. Belebende Noten von Mandarine und Melone verbreiten eine übermütige, verspielte Energie. 
Ab dem Dienstag für Euch im Shop <3"
"331","Golden Goal – ein meisterliches Deutschland Fan Make-up

Bei dem Deutschland Fan Make-up legen wir den Fokus auf funkelnde Augen und einen sinnlich roten Kussmund. Alle Details gibt es hier: http://goo.gl/ar2zv0"
"332","Die argentinische Bananenflanke

Das Fan Make-up für Argentinien hat einen wahnsinnig tollen Effekt, das mit wenig Aufwand zu schaffen ist. Den Farbenkombinationen bei diesem Look sind keine Grenzen gesetzt! Alle Details gibt es hier: http://goo.gl/ar2zv0"
"333","Beleza do Brasil - das brasilianische Farbenfeuerwerk
Für den letzten Faußballgöttinen-Look haben wir uns die Farben der Nationalflagge Brasiliens zur Nutze gemacht: knallige Lidschatten werden uns zu einem fröhlichen und gewagten Augenmake-up verhelfen. Alle Details gibt es hier: http://goo.gl/ar2zv0"
"334",NA
"335","Heute startet unser großes Gewinnspiel zur WM: FußballGOTT oder FußballGÖTTIN - Was steckt in Dir? Mitmachen, teilen und die Chance auf tolle Preise sichern. Hier geht's zum Quizz: http://goo.gl/njMGDI"
"336","Habt Ihr den Neon-French Nägel schon ausprobiert? Gefällt es Euch? 

Bild: http://goo.gl/BQELoQ"
"337","Ihr habt Euch dieses Produkt gewünscht, wir haben es eingekauft!
Das Super-Deo mit 0% Aluminium, 0% Alkohol & 0% Parabenen gibt es bei uns http://goo.gl/nQDkJx"
"338","Wir verabschieden uns ins Wochenende und machen Euch mit diesem Bild Lust auf schöne Tage!
Ein Augenblick voller Lachen und Zauber, an dem die Zeit einen Moment lang still steht - dafür steht Moschino Chic Petals. Ein Elixier des Glücks! http://goo.gl/jhRcA4"
"339",NA
"340","Hast Du schon abgestimmt? Unter allen Teilnehmern gibt es tolle Preise von Apple zu gewinnen! Hier geht's zum Voting: http://goo.gl/MW5r8y"
"341","Fan Make-up mal anders? Wir zeigen Euch drei Möglichkeiten, die wir selber an uns ausprobiert haben http://goo.gl/J9y49j"
"342","Einen wunderschönen guten Morgen :)"
"343","Heute Abend geht's auch für unsere Jungs endlich los! Aber wo denn nur? ;) Hier geht's zum Gewinnspiel:  http://goo.gl/DX9yvq"
"344",NA
"345","Diese schöne Strandfrisur haben wir auf Pinterest gefunden! Sie ist schnell gemacht und sieht rafiniert und lässig aus. Nachmachen? 

Bild: http://goo.gl/wQDxYp"
"346","Bunt, sommerlich und limitiert: der CHANEL Sommerlook 2014! Schnell sein lohnt sich: http://goo.gl/pCiNDI"
