"","x"
"183","<3 Teilt mit uns Eure schönste Umarmung in Form eines Fotos und gewinnt eine traumhafte Winterreise, Festivaltickets oder Beauty-Highlights! Interessiert? Dann hier entlang: www.douglas.de/facebookapp-beautifulhugs 

Übrigens könnt Ihr auch bei Instagram teilnehmen: Euer Foto muss hierbei öffentlich geteilt werden, den Hashtag #beautifulhugs enthalten und mit unserem Nutzernamen Parfümerie Douglas markiert sein. 

Wir freuen uns auf Eure Umarmungen! Und eine schöne Vorweihnachtszeit mit Euch <3"
"184","#hello Ihr Lieben! 
Endlich ist es soweit: Douglas goes Instagram ♡ Unseren neuen Beauty-Account findet Ihr unter: http://instagram.com/parfuemerie_douglas.
Wir freuen uns auf Euch und wünschen Euch einen guten Morgen!
#parfuemeriedouglas #yourpartnerinbeauty"
"185",NA
"186","Girls Night Out! Was habt Ihr heute Abend vor?
www.douglas.de/ModernMuse-Chic"
"187","Wir wünschen Euch ...
www.douglas.de/Happy-Halloween"
"188",NA
"189","Noch kein passendes Halloween-Make-up? Wie wär's mit Fake Lashes, Eyeliner und Gold? 
www.douglas.de/Ardell-Lashes
www.douglas.de/Benefit-Liner
www.douglas.de/Gold-Sticker
(Make-up-Artist: Angelika von leidenschaft-makeup.de)"
"190",NA
"191",NA
"192","Wir schreiben schon jetzt heimlich unsere Wunschliste ... Ihr auch?
www.douglas.de/Wunschliste"
"193",NA
"194","Dein Hautton ist so einzigartig wie Du!
Das perfekte Make-up zu finden ist nicht einfach. Darum haben wir den DOUGLAS COLOR EXPERT entwickelt, der die Farbinformationen Deiner Haut erfasst. So findest Du Dein individuelles Make-up.
Wie das funktioniert, welche Douglas Parfümerien unseren Service anbieten und woher Du die Color Card aus unserem Video bekommst, erfährst Du hier: www.douglas.de/Color-Expert"
"195","★ BLACK NAILS ★ Passend zum Herbst und zu Halloween, oder? 
www.douglas.de/gothic-black"
"196",NA
"197","NUR NOCH HEUTE! 
Wir suchen 50 ProdukttesterInnen für das 3-teilige Bumble and bumble Haarpflege-Set mit Shampoo (250 ml), Conditioner (250 ml) und Full Form Mousse (150 ml) der Bumble and bumble Thickening Serie. Unter www.douglas.de/Produkttest-Bumbleandbumble könnt Ihr Euch heute noch bewerben. Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 05.11. per E-Mail. 

Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop oder mobil mit der Deskop-Version von douglas.de für den Produkttest bewerben."
"198","Wir liiiiiiiieben Düfte. Ihr auch?
♡
www.douglas.de/Duft-Neuheiten"
"199",NA
"200",NA
"201","NEW YORK! Das Make-up für die Stadt, die niemals schläft, passt zu jedem Anlass und zu jeder Tageszeit. Alle Produkte und Steps mit Model und Bloggerin Negin Mirsalehi findet Ihr unter: www.douglas.de/New-York. Happy Weekend!"
"202",NA
"203","HAPPY HAIR!
Wir suchen 50 ProdukttesterInnen für das dreiteilige Bumble and bumble Haarpflege-Set. Darin ist für Euch das Shampoo (250 ml), der Conditioner (250 ml) und das Full Form Mousse (150 ml) der Bumble and bumble Thickening Serie enthalten. Unter www.douglas.de/Produkttest-Bumbleandbumble könnt Ihr Euch bis kommenden Dienstag, den 28.10.2014, bewerben. Wir drücken Euch die Daumen! Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 05.11. per E-Mail. 
Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop oder mobil mit der Deskop-Version von douglas.de für den Produkttest bewerben."
"204","Der Schauspieler Gerard Butler ist nicht nur das neue Gesicht für den legendären Duft Boss Bottled: www.douglas.de/Boss-Bottled. 
Er hat auch extra FÜR EUCH dieses persönliche Video rüber geschickt! Cool, oder? ♡"
"205",NA
"206",NA
"207","Eins für Dich, eins für mich <3 Welches Duft-Set wäre Euer Liebling? www.douglas.de/Duft-Sets Pssst ... viele Sets sind sogar reduziert."
"208",NA
"209","Beautiful Monday! 

Zum schöneren Wochenstart schenken wir Euch zu jeder Bestellung ab 39 Euro auf www.douglas.de/fangeschenk-kendioil ein Alterna Smooth Kendi Pure Treatment Oil (25 ml). Gebt einfach den Code  ALT469 in Eurem Warenkorb ein. 

Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis zum 02.11.2014."
"210","Beauty News! Heute schon was vor? 

Ab sofort könnt Ihr Urban Decay in der Douglas Parfümerie in der Frankfurter Zeil shoppen. Lasst Euch von den genialen Produkten überzeugen. Das Urban-Decay-Team berät Euch gerne! Und für die ersten 30 Urban-Decay-Fans vor Ort gibt es eine Naked Basic Lidschattenpalette geschenkt. Also: Fleißig teilen und happy Shopping!"
"211",NA
"212",NA
"213","❅ Nordic News für unsere Nägel ❅
Die limitierte OPI Nordic Collection gibt es als Minis sowie in Originalgröße und verwandelt uns in alle in nordische Waldfeen ... Zauberhaft, oder?
www.douglas.de/Nordic-Collection"
"214","♡ GIRL-TIME ♡
Wir sind am Wochenende für Euch auf der Mädchenmesse in Hannover! Kommt vorbei und lasst Euch von unseren Beauty-Profis stylen und zu den aktuellen Make-up-Trends beraten. Mit etwas Glück bekommt Ihr eines unserer Geschenkpakete zu gewinnen. Wir freuen uns auf Euch!

Pssst ... freier Eintritt für Mädchen bis 17 Jahre. 
www.meine-infa.de/infa_maedchentage_beautystation_de"
"215",NA
"216","Traumhafte Beauty-Favoriten. Jeden Tag zu gewinnen. Von uns für Euch. Ganz individuell zusammen gestellt. Cool, oder?

www.douglas.de/Wunsch-Tuete"
"217","Vorfreude ist die schönste Freude! Auch dieses Jahr haben wir eine schöne Auswahl an Adventskalendern für Euch und Eure Lieben zusammengestellt - für alle Beauty- und Parfüm-Liebhaber, Nagellack-Junkies und Pflege-Fans. Vorfreude geweckt? www.douglas.de/adventskalender2014"
"218",NA
"219","Unser Happy-Herbst-Look mit Rosé und Lila! Wir sind verzaubert, Ihr auch? www.douglas.de/Herbst-Look"
"220",NA
"221","WE ♡ LADY GAGA! Ihr auch? www.douglas.de/Gaga

PS: Die Eindrücke des grandiosen LADY GAGA artRAVE Konzerts in Hamburg verdanken wir Eva, einer der glücklichen Gewinnerinnen unserer Ticket-Verlosung."
"222",NA
"223","Happy Sunday Shopping! 

Heute gibt's bei uns für Euch versandkostenfreie Lieferungen schon ab einem Bestellwert von 10 Euro unter www.douglas.de/Happy-Shopping. 

Nur heute. Nur für den Versand innerhalb Deutschlands. Versandkostenfreie Lieferungen nach dem 12.10. wieder ab einem Bestellwert von 25 Euro."
"224",NA
"225","Unsere Eye-Make-Up zum Wochenende! Gefällt's Euch? 
Hier Step-by-Step erklärt: www.douglas.de/Eye-Make-Up

(Make-up-Artist: leidenschaft-makeup.de)"
"226",NA
"227","SPACE NAILS. Hot or not?

www.douglas.de/SILVER
www.douglas.de/BLACK

(Nail Artist: pshiiit.com / Gefunden unter: www.pinterest.com/pin/270004940129666508/)"
"228",NA
"229","Li-La-Love by Shiseido – wir lieben diesen Glam-Look! Ihr auch? 

Lipgloss: www.douglas.de/Shiseido-Debut
Rouge: www.douglas.de/Shiseido-Plum
Lidschatten: www.douglas.de/Shiseido-Cardinal

PS: Zu jeder Shiseido-Bestellung gibt es bei uns aktuell eine Shiseido Bio Performance Advanced Super Revitalizing Cream (4 ml) geschenkt! Nur ein Geschenk pro Kunde. Nur solange der Vorrat reicht. Das Geschenk wird bei Verfügbarkeit im Warenkorb angezeigt."
"230",NA
"231","Vegan, natürlich, nachhaltig - das können wir auch! Gewinnt jetzt ein Set von Douglas Naturals, unserer neuen Pflege-Serie. Wie das geht? Hier lang: www.douglas.de/Douglas-Naturals"
"232",NA
"233","★ CHRISTMAS IS COMING ★
Für die Weihnachtszeit suchen wir in unseren Parfümerien ab sofort Unterstützung als Packengel auf Basis von 450 Euro monatlich. Du bist flexibel und neugiereig? Dann bewirb Dich am besten gleich in einer Parfümerie in Deiner Nähe. Wir freuen uns auf Dich!"
"234",NA
"235","Punkt, Punkt, Komma, Strich - fertig ist das perfekte Make-up? ;-) Lernt Pinseln wie Profis mit unserer Pinselschule: www.douglas.de/Pinselschule"
"236",NA
"237","Das eigene Zuhause ins verwöhnende Spa verwandeln? Keine schlechte Idee! Wir haben unsere eigene Spa-Linie entwickelt und sind gespannt, wie Euch unsere Wellness-Produkte gefallen. www.douglas.de/HomeSpa"
"238","Beautiful in Bordeaux - unser Look der Woche kreiert von Zukkermädchen ♡ Gefällt Euch das Make-up?
www.douglas.de/Beautiful-Bordeaux"
"239",NA
"240","Shoes are a girl’s best friend! Für alle Schuh-Junkies unter Euch hat ANNY die Limited Editon 'High Heel Lovers' herausgebracht. Schön, oder? www.douglas.de/High-Heel-Lovers"
"241",NA
"242","Ein Bad in TOM FORD's Duft BLACK ORCHID? Wir hätten nichts dagegen! Und Ihr? www.douglas.de/BlackOrchid"
"243",NA
"244",NA
"245","… und der Montag wird noch schöner! 

Ab heute erhaltet Ihr als Facebook-Fangeschenk einen Soap&Glory Pulp Friction Body Scrub (250 ml) ab einem Bestellwert von 39 Euro unter www.douglas.de/Pulp-Friction. Einfach den Code SGP235 in Euren Warenkorb eingeben. 

Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis zum 12.10.2014. Das Geschenk wird bei Verfügbarkeit im Warenkorb angezeigt."
"246","Für einen schönen Wochenstart! 
 
Nur heute, am 29.09.2014, gibt es 11% RABATT AUF ALLES unter www.douglas.de/Elf-Prozent. Der Rabatt wird automatisch im Warenkorb abgezogen. Happy Shopping, Ihr Hübschen!

Für alle Box-of-Beauty-Fans: Das Starprodukt im Oktober stellen wir Euch unter www.douglas.de/Starprodukt-Oktober vor!"
"247",NA
"248","Aufgepasst, liebe Produkttester und Smashbox-Liebhaber!

Nur noch bis heute, 28.09.2014 könnt Ihr Euch unter www.douglas.de/produkttest-smashbox-set zum Produkttest mit Smashbox bewerben. Ihr bekommt die Chance auf einen Photo Finish Foundation Primer (30 ml), einen Photo Finish Pore Minimizing Primer (30 ml), einen Photo Finish 24 Hour Shadow Primer (12 ml) und einen Photo Op Eyeshadow Trio Hyperfocal (2,76 g). Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 02.10. per E-Mail. 

Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran!"
"249",NA
"250","O' ZAPFT IS! Wir wünschen allen Oktoberfestgängerinnen unter Euch a mords Gaudi! Falls ihr noch nicht den passenden Nagellack zu Eurem Dirndl gefunden habt, können wir Euch die knallbunten Oktoberfest-Farben aus der limitierten Essie-Kollektion empfehlen: www.douglas.de/amordsgaudi. Einen süßen Herzchenanhänger gibt’s ontop! :-)"
"251","We ♡ Haute Couture. We ♡ Elie Saab. Fashion & Fragrance gehören einfach zusammen! Findet Ihr auch? www.douglas.de/eliesaab-leparfum"
"252",NA
"253","Natürlich dunkle Lippen, aschige Töne und verruchte Augen. Lieber Herbst, wir heißen Dich willkommen! Die bezaubernde Marie vom Blog glitter-everywhere stellt auf unserem Blog 'beautystories' ihren Lieblings-Herbstlook vor: www.douglas.de/blog-herbstlook.

An alle Box-of-Beauty Abonnenten: Der BoB-Countdown läuft...Lust auf Glam & Star-Appeal? Das Geheimnis um das Originalprodukt der Oktober-BoB lüften wir diesmal am Montag, den 29.09.2014 ebenfalls auf unserem Beauty-Blog unter www.douglas.de/blog-beautystories."
"254",NA
"255",NA
"256","Wochenende, wo bist Du hin? Unsere duften Tipps für Montagsmuffel: 

Ma Vie: www.douglas.de/Ma-Vie-Pour-Femme  
Reveal: www.douglas.de/Reveal-Woman
Daisy Dream: www.douglas.de/Daisy-Dream
Eau My Gold: www.douglas.de/Eau-My-Gold

Mit welchem Duft verlängert Ihr Eure gute Weekend-Laune?"
"257","Ihr liebt Smashbox? Dann haben wir genau das Richtige für Euch …

… denn wir suchen 50 Produkttester, die das vierteilige Smashbox-Set testen möchten und anschließend ihren Erfahrungsbericht in unserem Online-Shop veröffentlichen. Das Set enthält einen Photo Finish Foundation Primer (30 ml), einen Photo Finish Pore Minimizing Primer (30 ml), einen Photo Finish 24 Hour Shadow Primer (12 ml) und einen Photo Op Eyeshadow Trio Hyperfocal (2,76 g).  
Bewerbt Euch bis kommenden Sonntag, den 28.09.2014 unter www.douglas.de/produkttest-smashbox-set. Wir drücken Euch die Daumen! Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 02.10. per E-Mail.

Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran!"
"258",NA
"259",NA
"260","Dieser Look macht Lust auf einen bunten Herbst! Und dazu passen rot-orangene Lippen: www.douglas.de/morange Mehr Herbststimmung könnt Ihr auf Pinterest einfangen: http://www.pinterest.com/PerfumeDouglas/fall-love/

(Gefunden unter: http://www.pinterest.com/pin/554646510332355561/)"
"261",NA
"262","SCHÖN, SINNLICH, STELLA! Douglas-Bloggerin Kristin hat den neuen Duft der Modedesignerin für Euch ""erschnuppert"". Ihr Fazit könnt Ihr auf unserem Blog 'beautystories' nachlesen.

An alle Münchener: Die Designerin stellt heute gegen 17:30 Uhr in der Douglas Parfümerie, Theatinerstraße 40 ihren Duft vor. Also unbedingt zum Schnuppern und Staunen vorbei schauen!"
"263",NA
"264","Smokey Eyes meets Metallic-Look! Wir mögen's geheimnisvoll und glamourös. Ihr auch?

Als Metallic-Lidschatten empfehlen hierzu: www.douglas.de/urbandecay-loaded

(Gefunden unter: http://www.pinterest.com/pin/198228821072860123/)"
"265",NA
"266","Für alle, die keine Lust auf eintönige Nägel haben: schimmernde Akzente in Dunkelgrün-Metallic
www.douglas.de/nagellack-metallic 

(Gefunden auf lackfein.blogspot.de)"
"267",NA
"268","Oh, so ein süßes Oktoberfest-Accessoire! Für den perfekten Wiesn-Look schenken wir Euch zu jeder Bestellung ab € 49,- unter www.douglas.de/Wiesn-Armband ein Sweet Deluxe Wiesn-Armband.*

*Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Das Geschenk wird bei Verfügbarkeit im Warenkorb angezeigt."
"269",NA
"270","Unsere Duft-Lieblinge im Herbst! Schon probiert? 

Michael Kors limitiert: www.douglas.de/Sexy-Rio
Neu als Eau de Toilette: www.douglas.de/Gucci-Premiere
Der Newcomer schlechthin: www.douglas.de/My-Burberry"
"271",NA
"272","Erste Beweisfotos: Helene makes happy! Ihr neuer Duft ist unter www.douglas.de/Helene-Happy und in unseren Parfümerien erhältlich. Überzeugt Euch selbst!"
"273","Euer Feedback zur Halskette mit einem Deko-Element aus Kaninchenpelz war eindeutig und wir können es gut nachvollziehen. Wir haben den Artikel auch deshalb sofort aus unserem Sortiment genommen. Meldet Euch bei Fragen jederzeit bei uns per E-Mail, telefonisch oder auch hier auf Facebook. 

Es grüßt Euch das gesamte Douglas-Team"
"274","Wir sagen: „Daumen hoch!"" für Lena Gercke. Sie setzt sich für Krebspatientinnen ein und bekam dafür den Douglas CHARITY STAR beim dreamball 2014 verliehen. Gute Sache, oder? www.douglas.de/Douglas-Charity"
"275",NA
"276","Wir sind schon ganz gaga und freuen uns tierisch auf den neuen Duft ""Eau de Gaga"" von LADY GAGA. Zum Launch ihres zweiten Duftes Ende September verlosen wir 5x2 Tickets für das LADY GAGA artRAVE Konzert am Freitag, 03.10.2014 um 19:30 Uhr in Hamburg. Wie Ihr gewinnen könnt? Schickt uns einfach bis kommenden Sonntag, 14.09.2014 eine E-Mail an facebook@douglas.de mit dem Betreff ""Lady Gaga"", Eurer vollständigen Anschrift und Eurem ""Gaga-Foto"". Wir freuen uns natürlich auch über Eure Fotos als Kommentar! Die Teilnahmebedingungen findet Ihr unter www.douglas.de/ladygaga-gewinnspiel. Wer gewonnen hat, erhält von uns am Montag, 15.09.2014 eine E-Mail.

P.S.: Unter www.douglas.de/eaudegaga könnt Ihr Euch per E-Mail benachrichtigen lassen, sobald der Duft online erhältlich ist."
"277",NA
"278","LADYLIKE! Unsere Produktempfehlung zum Classic-Look: Dunkelroter Lippenstift unter www.douglas.de/creamcrimson-queen. Mögt Ihr es auch elegant?

(Gefunden unter www.pinterest.com/pin/183310647302598666/)"
"279",NA
"280","Happy Monday! 
Zu jeder Bestellung ab 39 Euro auf www.douglas.de/fangeschenk-bumble bekommt Ihr ein Bumble and bumble Straight Blow Dry Haarbalsam (15 ml) geschenkt. Gebt einfach den Code BUB234 in Eurem Warenkorb ein. 
Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis zum 21.09.2014."
"281",NA
"282","Heiter bis wolkig! Schöne Herbstfarben für unsere Nägel: www.douglas.de/Farbpalette-Herbst"
"283",NA
"284","Wir <3 Mascara. Wir <3 Cara. Wir <3 YSL.
Ihr auch? www.douglas.de/babydoll"
"285","Late Summer ♡ Eye-Make-up! Wie gefällt Euch der Look?

Das limitierte Smashbox-Set zum Look:
www.douglas.de/glam-femme-set

(Gefunden unter http://www.pinterest.com/pin/546905948470127265/)"
"286","Der Weg zum perfekten Dutt? Hier entlang: www.douglas.de/Haar-Tutorial"
"287",NA
"288","Rosé + Metallic = Unser Nagel-Look der Woche! Mal was Neues, oder?

Das dazu passende Nagellack-Set: www.douglas.de/thenewblack

(Gefunden unter www.pinterest.com/pin/138415388520785690/)"
"289",NA
"290","Juhuuu! Helenes Duft ist erhältlich - online und in unseren Parfümerien. Und sie schickt liebe Grüße! www.douglas.de/Helene"
"291",NA
"292","Nur noch heute! 

Bewerbt Euch bis zum 31.08. unter www.douglas.de/produkttest-alterna-set zum Produkttest mit Alterna. Ihr bekommt die Chance auf das Bamboo Style Cleanse Extend Translucent Dry Shampoo 'Mango Coconut' (135 ml), den Bamboo Volume 2-in-1 Volumizer (104 ml) und das Bamboo Smooth Kendi Dry Oil Mist (125 ml). Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 05.09. per E-Mail.

Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran!"
"293","Wir lieben die 'for her' Düfte von Narciso Rodriguez! Unsere Favoriten für den Spätsommer: www.douglas.de/rodriguez"
"294","Unsere unverzichtbaren <3 Lippenstift-Lieblinge <3 für den Spätsommer und Herbst! Warum lest Ihr hier: www.douglas.de/lipstick"
"295",NA
"296","Was haltet Ihr von unserem herbstlichen Bronze-Look? 
Und ja, wir können einfach nicht ohne Eyeliner ;-)

Unsere Empfehlungen: 
www.douglas.de/naked-eyeshadow
www.douglas.de/eyeko-liner
www.douglas.de/mac-lashes

Zum Stöbern: www.douglas.de/farbtrend-braun

(Gesehen auf: www.pinterest.com/pin/516365913498813341/)"
"297","☼ Hello Sunshine ☼
Unsere gute Laune kommt gleich auf unsere Nägel. Gefällt Euch das Nageldesign? www.douglas.de/noble-spirits

(Gesehen auf www.pinterest.com/pin/272045633714345499/)"
"298","Mädels, aufgepasst! Verpasst morgen nicht unser tolles Goodie von Urban Decay. Wie? Ganz einfach! Heute noch schnell den Douglas-Damen-Newsletter abonnieren: www.douglas.de/newsletter-urbandecay"
"299",NA
"300","Wir <3 ALTERNA!
... und suchen 50 ProdukttesterInnen für ein dreiteiliges Alterna-Set. Darin enthalten: das Bamboo Style Cleanse Extend Translucent Dry Shampoo 'Mango Coconut' (135 ml), der Bamboo Volume 2-in-1 Volumizer (104 ml) und das Bamboo Smooth Kendi Dry Oil Mist (125 ml). Bewerbt Euch bis kommenden Sonntag, den 31.08.2014 unter www.douglas.de/produkttest-alterna-set. Wir drücken Euch die Daumen! Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 05.09. per E-Mail.

Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran!"
"301","Energie-Kick für einen guten Start in die Woche! Wir schenken Euch zu jeder Bestellung ab 49,-€ unter www.douglas.de/Energie-Kick einen Origins GinZing Moisturizer in Originalgröße (30 ml).*

*Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Das Geschenk wird bei Verfügbarkeit im Warenkorb angezeigt."
"302",NA
"303",NA
"304","Kölnisch Wasser 4711 verzaubert uns! ... mit traumhaft modernen Düften: www.douglas.de/4711-duftwelt. Überzeugt Euch selbst! 

Und wer schon immer seinen ganz persönlichen Duft kreieren wollte, sollte dem Traditionshaus einen Besuch abstatten: www.douglas.de/4711-duftseminar"
"305","We ♡ Date Night! Ihr auch? 

Vicky stellt Euch Ihr persönliches Date Styling vor: www.douglas.de/date-night. Gefällt Euch Ihr Look?"
"306",NA
"307","Der Cat Eye Look hat's in sich! Zu extrem oder genau richtig? 
www.douglas.de/eyeko-eyeliner

(Gesehen auf www.pinterest.com/pin/312296555381600785)"
"308",NA
"309","HOT or NOT? Was haltet Ihr von klassischem Nagellack in Nude? www.douglas.de/couture-blossom"
"310",NA
"311","Pures Glück zum Sprühen: BOSS Ma Vie! Schon probiert? www.douglas.de/ma-vie 

Mehr zum Duft-Trio BOSS Jour, BOSS Nuit, BOSS Ma Vie findet Ihr unter: www.douglas.de/mavie-blog"
"312",NA
"313","<3 Douglas Fan-Geschenk <3
Zum Wochenstart gibt's wieder eine Beauty-Überraschung für Euch! Zu jeder Bestellung ab 39 Euro auf www.douglas.de/fangeschenk-sbx bekommt Ihr einen Smashbox Classic Primer Deluxe (7,1 ml) geschenkt. Gebt einfach den Code SFA237 in Eurem Warenkorb ein. 
Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis zum 31.08.2014."
"314",NA
"315","LAST CHANCE! 
Nur noch heute könnt Ihr Euch zum Produkttest mit Urban Decay bewerben! Testen könnt Ihr eine UD Perversion Mascara (12 ml), einen UD Subversion Lash Primer (8,5 ml) und einen UD 24/7 Glide-On Eye Pencil 'Rockstar' (1,2 g). Bewerbt Euch noch schnell unter www.douglas.de/produkttest-urbandecay. VIEL GLÜCK! 

Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 22.08. per E-Mail. Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC, Laptop oder via Desktop-Version anmelden."
"316","Oh, du wunderbares Duft-Trio! Issey Miyake verwöhnt uns gleich dreimal mit 'Pleats Please'. Welcher ist Euer Liebling? www.douglas.de/pleats-please"
"317","Newspaper Nails - gute Nachrichten für unsere Nägel! Schon mal probiert? www.douglas.de/newspaper-nails"
"318",NA
"319","Wir haben Lust auf Glitzer! Unser Look der Woche: Natural Sparkling Eye-Make-up! Wie gefällt Euch der Look? 
Unsere Favoriten dazu:
www.douglas.de/Lidschattenpalette
www.douglas.de/UrbanDecay-Liner 

(Gefunden unter: www.leidenschaft-makeup.de/2014/06/amu-sparkling-natural.html)"
"320",NA
"321","PARIS, JE T'AIME! 
Unsere internationale Lieblingsbloggerin Negin Mirsalehi kreiert für Euch den romantischen Paris-Look. Très chic, n'est-ce pas?!

Negins detaillierte Anleitung zum Look gibt es hier: www.douglas.de/Paris"
"322",NA
"323","Armani Si INTENSE verzaubert uns! Euch auch? www.douglas.de/si-intense. 
Auf 'beautystories' mehr zu unserem neuen <3-Duft: www.douglas.de/blog-armani"
"324","URBAN DECAY PRODUKTTEST! 
Wir suchen 50 ProdukttesterInnen, die unser Urban Decay Eye-Make-up-Set testen möchten. Das Set enthält eine UD Perversion Mascara (12 ml), einen UD Subversion Lash Primer (8,5 ml) und einen UD 24/7 Glide-On Eye Pencil 'Rockstar' (1,2 g). Bewerbt Euch bis Sonntag unter www.douglas.de/produkttest-urbandecay. Wir drücken Euch die Daumen und freuen uns auf Eure Bewerbungen! Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 22.08. per E-Mail.
Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran."
"325","URBAN DECAY PRODUKTTEST! 
Wir suchen 50 ProdukttesterInnen, die unser Urban Decay Eye-Make-up-Set testen möchten. Das Set enthält eine UD Perversion Mascara (12 ml), einen UD Subversion Lash Primer (8,5 ml) und einen UD 24/7 Glide-On Eye Pencil 'Rockstar' (1,2 g). Bewerbt Euch bis Sonntag unter www.douglas.de/produkttest-urbandecay. Wir drücken Euch die Daumen und freuen uns auf Eure Bewerbungen! Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 22.08. per E-Mail.
Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran."
"326",NA
"327","Noch nichts vor am freien Sonntag? 
... wer sich schon immer  Beratung & Inspriation für seine individuelle Beauty-Frage gewünscht hat, kann sich jetzt per Video-Botschaft bei uns bewerben und mit ein bisschen Glück ein persönliches Styling gewinnen. Zückt Eure Handykamera und los geht's! Hier geht's zum Upload : www.douglas.de/beautycheck (aktuell nur Desktop möglich)
Viel Spaß, wir drücken Euch die Daumen!"
"328",NA
"329","Heute Nacht durchgetanzt? Unsere Geheimwaffe für müde Augen: Estée Lauder Advanced Night Repair Eye Creme. www.douglas.de/esteelauder-eye"
"330",NA
"331","JETTE BLACK - magisch, geheimnisvoll, verführerisch und neu bei uns: www.douglas.de/JETTE-BLACK. Hintergrund-Infos zur exklusiven Duftneuheit findet Ihr hier: www.douglas.de/Duftlaunch-Jette"
"332","Eye-Make-up in Gold-Ombré! Gefällt's Euch?

Eyeliner: www.douglas.de/black-liner
Lidschatten: www.douglas.de/saharienne

(Gesehen auf http://dressed-in-mint.blogspot.de/2013/12/make-up-glammy-goes-to-step-by-step.html?m=1)"
"333","Unser Nagel-Look der Woche! Gefällt Euch die gold-gelbe Gute-Laune-Kombi? 

Unsere Empfehlung für sonnengelbe Nägel: 
www.douglas.de/indian-sun
Und Schmuck zum Stöbern: 
www.douglas.de/schmuck   

(Gesehen unter http://www.pinterest.com/pin/74309462576171261/)"
"334",NA
"335",NA
"336","Wir wünschen unserem neuen Duftstar Helene Fischer alles erdenklich Liebe zum 30. Geburtstag! Happy Birthday! 

Wer den neuen Duft ""That's Me!"" um keinen Preis verpassen möchte, kann sich hier für einen Reminder eintragen: www.douglas.de/duft-helenefischer

PS: Ihr wollt Helene auch gratulieren? Dann schreibt Eure guten Wünsche doch einfach unter unseren Post."
"337","Rote Lippen gewinnen einfach immer! 
www.douglas.de/rote-lippen"
"338",NA
"339","ENDSPURT! 

Nur noch heute könnt Ihr Euch für unseren Origins-Produkttest bewerben. Wir suchen 50 ProdukttesterInnen für das Pflege-Set mit einem GinZing Refreshing Scrub Cleanser (150 ml), einem GinZing Energy-boosting Moisturizer (50 ml) und einer GinZing Refreshing Eye Cream (15 ml). Zur Teilnahme geht es hier entlang: www.douglas.de/produkttest-origins. Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 08.08. per E-Mail.

Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran!"
"340",NA
"341","Die limitierte Coca Cola Collection von OPI ist da! Cola, Fanta, Cola Light oder Sprite - welcher Typ seid Ihr? www.douglas.de/opi-cocacola"
"342","Unser Augen-Make-up zum Wochenende. Hübscher Hingucker, oder? 

Unsere Empfehlungen zum Look: 
www.douglas.de/lidschatten-zoeva 
www.douglas.de/kajal-gruen
www.douglas.de/benefit-liner

(Gesehen unter: www.pinterest.com/pin/426223552204027025/)"
"343",NA
"344","Was Ihr über Helene Fischers neuen Duft ""That's me!"" unbedingt wissen müsst: www.douglas.de/helene-fischer"
"345","Style on the beach! #SOTB 
Vote hier für Deinen liebsten Sommer-Look und gewinne einen Douglas-Gutschein in Höhe von 100 Euro: 
www.douglas.de/styleon-thebeach"
