"","x"
"189","Die perfekte Tomatenernte? Kein Problem mit dem Komplettsortiment der toom #Baumarkt Qualitätsmarke.  http://t.co/2HiFEpjLbr"
"190","#FRÜHJAAA #Gewinner #Baumarkt #toom Danke für eure spitzen Beiträge in den letzten Wochen. Alle Bilder hier: http://t.co/sgSbOucwJ8"
"191","Ryobi stellt in unseren Märkten kraftvolle Akkubohrer und vieles mehr vor. Dazu: Aktionen und Rabatte. #Baumarkt http://t.co/ZzEx30qggb"
"192","Kotelett? Ein alter Grillhut. Wie wär mal es mit Fisch im Bananenblatt? Hier inspirieren wir euch zu neuen Gerichten. http://t.co/UUTvNo32ur"
"193","Zum Vatertag einen coolen Bollerwagen kreiert? Dann werde unser #Selbstbauprofi und gewinne einen satten Gutschein. http://t.co/hLq4o7Ed57"
"194","Wir gratulieren drei weiteren Gewinnern zu je einem 100-Euro-Gutschein. Selbst gewinnen? Dann hier Bild einstellen: http://t.co/mf9HZ9jecB"
"195","Der Selbstbauprofi ist zurück! Überzeugt mit euren kreativen Arbeiten die Fachjury und räumt satte Gewinne ab.  http://t.co/HzTSXqUxoh"
"196","Alles rund um die bunten Allrounder gibt’s morgen bei unserem Geranientag. Hier teilnehmende Märkte finden: http://t.co/kZ4UE0llPb"
"197","FRÜHJAAA! BEI TOOM. Drei neue Wochengewinner dürfen sich für ihre Bilder über Gutscheinkarten freuen. Zur Galerie: http://t.co/mf9HZ9jecB"
"198","@remaklation Sieht gut aus - sehr schön. Dann mal ran! ;-)"
"199","Da platzt der Nachbar glatt vor Neid: Die perfekte Hollywoodschaukel zum Chill-Out im #Garten als Selbstbau-Idee: http://t.co/iAaV5JafQc"
"200","Bei uns bekommt ihr perfekt aufeinander abgestimmte Komponenten für euren Wunschrasen aus einer Hand. http://t.co/FbByvaaUjY"
"201","Wir gratulieren drei weiteren FRÜHJAAAS-Boten zum Gewinn einer 100-Euro-Gutscheinkarte. Mitmachen? Geht hier: http://t.co/epFqGA7hKn"
"202","@LtRapman Können wir irgendwie helfen? Geht es um ausstehenden Lieferung, fehlt ein Produkt? LG, dein toom Team"
"203","Ein Grillchef gibt Gas – das wird der Sommer-Hit. Unser Deal der Woche - demnächst auch in eurem Garten? #Baumarkt http://t.co/Ojs4NDkKKb"
"204","Auch keine Villa am Start? Macht nichts! Hier ein Platzwunder für jeden City-Balkon als toom Selbstbauidee. #Baumarkt http://t.co/CVgPWabff8"
"205","Wir bilden aus und bieten mit unserem Abiturientenprogramm hammermäßige Perspektiven. Jetzt bewerben. #Ausbildung http://t.co/wLSVQzDKUm"
"206","Trimmt euch fit - die Sonne kommt! Unser sportlicher Deal der Woche macht den Rasen schön. http://t.co/lZm7LamidG #Baumarkt"
"207","Alles aus einer Hand – Blütenpracht mit System: Orchideen mit Blühgarantie, passende Spezialerde und Volldünger.  http://t.co/H5J6ntIdvp"
"208","Tolle Bilder: Wir gratulieren drei FRÜHJAAAS-Boten zum #Gewinn von je einem 100-Euro-Gutschein von toom #Baumarkt. http://t.co/Gn2RiCZCLL"
"209","@Trapzak We got it :-) You have to send in a sample with description to this adress: http://t.co/CcdCOU5BCs"
"210","toom Qualitätsmarken-Produkte probieren, bewerten und Einkaufsgutschein #gewinnen. Wo? Bis 27.04. hier: http://t.co/Kk0NeEWCWC"
"211","Noch Gartenfragen? Super! Dann stellt sie doch einfach heute beim ersten toom #Baumarkt Expertenrat. http://t.co/kMPXO0txiX"
"212","@Trapzak In einem Groß-Konzern finden manche Fragestellungen nicht sofort ihre Lösung ;-) Wir melden uns!"
"213","@mariokreher So sieht es aus. Reinhauen! ;-)"
"214","Garten-Fragen? Gut! Stellt sie unseren Profis am 28.3. beim ersten toom Baumarkt Expertenrat. Live auf Facebook. http://t.co/Aj2MIEyin5"
"215","@Trapzak Sorry für die späte Antwort. Das schauen wir uns mal an ... Dank dir!"
"216","Die Selbstbauidee zum heutigen Gartenberatungstag in vielen Märkten: der perfekte Kräutergarten für den City-Balkon. http://t.co/OKSO111zdW"
"217","Vormerken: Morgen ist bei uns in vielen Märkten Gartenberatungstag. Schwerpunkt: Kräuter. Teilnehmende Märkte hier: http://t.co/6L8Nx5n1c4"
"218","Werde mit deinem sonnigsten Bild #FRÜHJAAAS-Bote bei toom #Baumarkt und #gewinne jede Woche Gutscheinkarten. http://t.co/E3x7SEqI19"
"219","Unser Facebook #Offer bis zum 28.3.: Gratis Midi-Hortensie ab einem Einkauf in Höhe von 20 Euro. http://t.co/VNk3Q9PtV1 #Baumarkt"
"220","@kgriesbach Hammer Aufnahme. :-) Der Frühling kommt ... bestimmt!"
"221","Verschicke bei unserer großen Grußkarten-Aktion einfach deine #FRÜHJAAAS-Grüße per Post – gratis. #Baumarkt http://t.co/nKE8ptAdew"
"222","Elektro-Rasenmäher geschenkt. Heute in teilnehmenden toom Baumärkten zw. 20-22 Uhr ab 250 Euro Einkauf. #Baumarkt http://t.co/kskxHyfcvp"
"223","Lasst die Frühlingsgefühle raus – am besten auf die kreative Art! Zeigt es uns in der FRÜHJAAAS-Galerie! #Gewinnspiel http://t.co/AT8JJC0GpG"
"224","#FRÜHJAAA! BEI TOOM. Zeige uns dein schönstes Frühlings-Bild und gewinne eine 100 Euro toom Baumarkt Gutscheinkarte. http://t.co/iHhJm2rGmD"
"225","@basti_memphis Danke! Wir haben da ganz gute Beziehungen .... ;-) Dir einen schönen Wochenstart."
"226","Heute startet unsere Kampagne #FRÜHJAAA!, u. a. mit großem #Gewinnspiel #Baumarkt http://t.co/raz5hvfJ2n"
"227","Elektro-Barbequegrill im “4 Wochen Dauersparpreis” für 19,99 Euro. Zugreifen! Angrillen! #Baumarkt http://t.co/rXQVCRIcIH"
"228","Ihr habt entschieden! Wir produzieren euren Favoriten als Video-Selbstbauanleitung. Thema: ""Dekorative Leckereien"" http://t.co/T5GQMzIEG7"
"229","Nesthocken, aber in cool: Wir präsentieren unsere Selbstbauidee – Vogelhäuschen mit individuellen Fronten. #Baumarkt http://t.co/9OeLpJa0G0"
"230","Ein Dach, unendlich viele Möglichkeiten – der neue Carport-Katalog ist da. #baumarkt #auto   http://t.co/PFJkADUE"
"231","@markt_in_gruen Gibt es. U. a. ist die Serie ""Christina"" mit rundem Tisch gleich im Windfang zu sehen. ""Larissa"" kommt allerdings später."
"232","Letzter Gestaltungstipp unserer Mini-Reihe ""GrÃ¼ne LieblingspÃ¤tze richtig aufgemÃ¶belt""ÂÂ. Heute: Romantik pur! http://t.co/FuiWkjhN"
"233","Beim Rumstehen Energie sparen? Das kann unser Deal der Woche besonders gut: Stehlampe „Matthew“ für 29,99 Euro. http://t.co/7aabIeqj"
"234","Böden mit System – das praktische Komplett-Angebot für euren perfekten Auftritt! #Baumarkt  http://t.co/qN3302nO"
"235","Ausgezeichnete „grüne Architektur“: In Bebra entsteht das zweite „Green Building“ von toom Baumarkt. #Baumarkt  http://t.co/3c2jTXFy"
"236","Muntermacher zur kalten Jahreszeit gefällig? Dann holt euch unseren bunten Frühlingskorb ins Haus. #Baumarkt http://t.co/Ma7jqthK"
"237","Die Selbstbauidee „Futterbar“ traf euren Nerv. Hier gibt's die Hunde-Version. Schönes Wochenende euch allen. http://t.co/0cwGAXV8"
"238","toom Baumarkt bietet Lacke seiner Qualitätsmarke in Gebinden aus hundertprozentig recyceltem Kunststoff an. #Baumarkt http://t.co/4stMXWVJ"
"239","Unsere erste Selbstbauidee 2013: das toom Hunde- &amp; Katzenbistro. Einfach schön. #Baumarkt #DIY #Hund #Katze http://t.co/0cwGAXV8"
"240","Haben wieder alle auf Durchzug gestellt? Unser Deal der Woche hilft: Thermostat mit „Fenster offen“-Erkennung. http://t.co/344Tolyy"
"241","Bald den Abschluss in der Tasche und Lust auf hammermäßige Perspektiven? toom bildet aus. #Baumarkt #Job #Ausbildung http://t.co/MWCyMclh"
"242","Es werde formschön Licht. Und zwar mit der Strahler-Serie „Eiko“. Unser Deal der Woche ab 4,99 Euro. #Baumarkt #Lampen http://t.co/0q5UUzU2"
"243","Wer heute keine Lust auf einen Tapetenwechsel, greift später zu – unser 4-Wochen-Dauersparpreis macht’s möglich. http://t.co/gCSR92Mz"
"244","Formschönes und effizientes Heizen? Wir haben die Kamine. Dazu: Online-Kaufberatung mit vielen Tipps. #Baumarkt http://t.co/x6PHbJzq"
"245","Energie sparen? Da lassen wir nichts anbrennen. Hier haben wir gute Tipps für euch zusammengetragen. #Baumarkt http://t.co/V1bi7hnk"
"246","„Heimwerker Praxis“ testete den Einhell Akkuschrauber „RT-SD 3,6/1 LI KIT“ mit Note 1,4. Bei uns KW2-Deal für 29,99 €.http://t.co/S3UwEwgL"
"247","Das fängt Jahr günstig an! Nur noch heute: Unsere Top9-Wochenaktion mit tollen Angeboten. http://t.co/73JIu4S7"
"248","Unser Tipp für 2013? Immer schön sauber bleiben – am besten mit unserem erfrischenden Deal der Woche. #baumarkt http://t.co/Ckr2z5di"
"249","Wir bedanken uns für ein schönes Jahr 2012 und wünschen allen Freunden einen tollen Rutsch. #baumarkt  http://t.co/AyNnIE4w"
"250","Heute startet offiziell der Feuerwerksverkauf – auch in unseren Märkten. Schaut rein. #Baumarkt #Silvester http://t.co/yqhZNDuH"
"251","Neues Jahr, neues Glück, neue Bude? Toller Vorsatz für 2013! Wir haben die kompetente Wohnraumberatung dazu! #Baumarkt http://t.co/cA8yR3mc"
"252","Das toom Team wünscht allen Mitarbeitern, Fans und Freunden ein besinnliches Weihnachtsfest. #Baumarkt"
"253","Achtung Last-Minute-Schenker! Unser Samstags-Knaller: Bosch-Akkuschrauber „PSR Select“ für 59,99 Euro. #baumarkt http://t.co/v8gth7hx"
"254","Heute im toom Adventskalender: Weihnachtskugeln in drei verschiedenen Farben. #Angebot #Baumarkt http://t.co/mpvqKpfC"
"255","@scharla_marla22 Antwort: Es gibt noch künstl. Fichten (120 cm ohne Beleuchtung &amp; Schmuck). Plus: Baum mit LEDs (150 cm). Preise ab 19,99 €"
"256","@scharla_marla22 Wir hören nach ..."
"257","@MadameDini Dann sagen wir artig ""Danke!"". Dir ein schönes Wochenende!"
"258","@MadameDini Das hat sich nicht unbedingt beidseitig gelohnt :-) Aber schön, dass du fündig geworden bist. Frohes Schaffen, dein toom Team!"
"259","Unsere Geschenkidee: heute zwischen 20-22 Uhr einen 50-Euro-Gutschein für 40 Euro kaufen. #Baumarkt http://t.co/Jw1SQZZc"
"260","Unser Selbstbau-Tipp für tolle Weihnachtsgeschenke: Dekorative Möbel-Unikate mit der Aceton-Transfertechnik. #Baumarkt http://t.co/HqhajHq8"
"261","Heute dürfen bei unserem Adventskalender wieder zwei Türchen auf einmal geöffnet werden. #Baumarkt http://t.co/qN69uETP"
"262","Unser Freitagsdeal: Metallgerätehaus, wartungsfrei, 15 Jahre Garantie. #baumarkt http://t.co/L08CRPQc"
"263","Heute im toom Adventskalender: Familienspaß auf Kufen. Holzrodel „Davos“ für 24,99 Euro. #baumarkt . http://t.co/Ijh2Arn8"
"264","Wir haben sie - Selbstbau-Ideen, die im Handumdrehen zu außergewöhnlichen Weihnachtsüberraschungen werden. #baumarkt http://t.co/BoXj6nJm"
"265","Beim toom #Adventskalender gibt es heute - dank Sonntagstürchen - zwei Deals zu entdecken. #Baumarkt  http://t.co/DK3oMUuG"
"266","Jetzt bis Weihnachten täglich Top-Deals beim toom Adventskalender entdecken. #baumarkt #adventskalender http://t.co/GpX5ixLB"
"267","Unser Tipp: Festliche Deko selber basteln. Die Bloggerinnen Caro &amp; Birthe zeigen in ihrem eMag tolle Ideen. #baumarkt http://t.co/SKMoDE6J"
"268","Unser erhellender Deal der Woche: 10 Liter Komfortweiss Wandfarbe der toom Qualitätsmarke für 32,99 statt 37,99 Euro. http://t.co/QXMEhlfG"
"269","Deutschland rundet auf. Wir sind dabei und verdoppeln bis zum Jahresende alle toom Spenden. #Baumarkt http://t.co/89zrY9S6"
"270","Morgen starten fast überall die Weihnachtsmärkte. Tipp: Nicht den ganzen Glühweindurst auf einmal löschen. :-) Viel Spaß! #Baumarkt"
"271","Damit nehmen wir euch einiges ab - unser ""Kraftspar-Angebot"" vor Weihnachten: Werft doch mal einen Blick auf unsere Service-Angebote."
"272","Die Gewinnerin der Zwergenreise steht fest! Wer den Cluburlaub ergatterte und alle weiteren tollen Reiseberichte hier: http://t.co/nEU4m26W"
"273","Bock auf Sägen? Dann mal los, denn wir haben diese Woche einen Mehrzweck-Sägebock im Angebot. #Baumarkt http://t.co/y8ThTN09"
"274","Langeweile am Wochenende? Dann werft mal einen Blick auf unsere Selbstbauidee, die Regalwand Regoboter. #baumarkt http://t.co/W7yWrvEM"
"275","Passend zur kühlen Jahreszeit: Gemütliche Wohntrendideen auf unserer Homepage. #baumarkt http://t.co/tVtiTwNp"
"276","Unser Deal der Woche: Kaminholzunterstand 178 x 180 x 65 cm (B x H x T) für 39,99 Euro. #Baumarkt  http://t.co/y8ThTN09"
"277","Puzzeln im DIY-Style? Daszs zeigt uns der Selbstbauprofi-Gewinner im Oktober mit seinem Gartenweg. Top! #baumarkt http://t.co/wcrcNwkD"
"278","Da uns das Wetter langsam mit Frostbeulen droht, bieten wir euch brühwarm zwei Zwergenreise-Geschichten an. #baumarkt  http://t.co/LgUXUe8A"
"279","Heute wird gefeiert – Halloween, den bevorstehenden Feiertag oder einfach nur so. Viel Spaß, euer toom Team! #baumarkt http://t.co/KNRYMjPj"
"280","Unser Deal der Woche: 10 Liter Alpina hochergiebige weiße Wandfarbe mit hervorragender Deckkraft. #Baumarkt http://t.co/y8ThTN09"
"281","Tiere im Wintern füttern? Gute Idee, wenn es richtig gemacht wird. Der toom Tipp verrät, wie es geht! #Baumarkt http://t.co/WDLGjDQk"
"282","Mit dem neuen toom Tipp rüstet ihr eure Gartenmöbel perfekt für den Winter. #Baumarkt http://t.co/WDLGjDQk"
"283","Unser Wochenangebot: günstig Leben rette mit dem Flammex Funkrauchmelder „FSR 4191“.  #baumarkt http://t.co/y8ThTN09"
"284","Auf unserer Seite: Tipps &amp; Tricks um Pflanzen und Möbel gesund über den Winter zu bringen. #Baumarkt http://t.co/WDLGjDQk"
"285","Jetzt schon vormerken: Am Samstag feiern wir in allen teilnehmenden Märkten unser großes Herbstfest. #baumarkt http://t.co/Y3SxWCEi"
"286","Bringt formschön Licht in dunkle Tage - unser Deal der Woche: Aussenleuchten-Serie „Vigo“, aus Edelstahl. #baumarkt  http://t.co/bPTu6dZ8"
"287","Jetzt loslegen, bevor es der Herbst tut: „EK 2200-40“ (40 cm Schwert, 13,5 km/h Schnittgeschw., Softgriff). #Baumarkt http://t.co/2Wd7AOls"
"288","Warum nicht mal wieder Blumen schenken? Wir machen’s einfach: Schmetterlingsorchidee für 5,49 Euro. #baumarkt   http://t.co/Ntwg5lmC"
"289","Unser Deal der Woche: Gardena Elektro-Laubsauger „Ergojet 3000“. Genießt den Feiertag! Euer toom Team. #baumarkt http://t.co/mKIU8C2o"
"290","Neues von der toom Zwergenreise: Tietje berichtet aus New York. Schönes Wochenende wünscht das toom Team. #baumarkt http://t.co/ko514ERD"
"291","Unser Vorschlag heute: Einfach Leben retten. Und zwar mit dem Rauchmelder „FMR 3033“. Unser Deal der Woche. # baumarkt http://t.co/Pfu5VgK0"
"292","Sommer ade. Am 22.9. beginnt der Herbst. Wir haben schöne DIY-Ideen für die Kuschelzeit. Schönes Wochenende! #Baumarkt http://t.co/Ow3qbegr"
"293","Unser Deal der Woche für Sauberkeit mit Tiefgang – Schlammsauger „Pontec Pondomatic 3“. #Baumarkt http://t.co/1lyqoHRC"
"294","Das Angebot zur Temperatur: Kaminofen Jupiter mit 6,5 kW. Gut Holz, euer toom Team. #Baumarkt http://t.co/LJNpltZw"
"295","Bodendiele „Douglasie Gewölbt“, witterungsbeständig und mit gutem Wasserablauf. Unser Deal der Woche: http://t.co/wAgH942l"
"296","Die ersten spannenden Berichte der toom Zwergenreise stehen online. #Baumarkt http://t.co/TIlDcd5N"
"297","Ein Garten-Spielhaus und ein Biergarten Marke Eigenbau: die toom Selbstbauprofis August stehen fest. http://t.co/4IVMrEge"
"298","Hier unser Tipp gegen den grauen Alltag: Alpina Wandfarbe weiß, 10 Liter für 19,99 Euro – unser Deal der Woche. http://t.co/UuvGdgUi"
"299","Das Wochenende rückt näher. Das toom Team wünscht allen Fans und Freunden erholsame Tage. #Baumarkt http://t.co/JQT5pWEU"
"300","@MadameDini Ungeöffnet 4 Wochen, darüber hinaus ist es eine Entscheidung der jeweiligen Marktleitung. Liebe Grüße, dein toom Team."
"301","Bei diesem Deal der Woche jetzt nicht durchdrehen: Bosch Akkuschrauber „PSB 14,4 LI-2“ mit 23/40NM für 139,99 Euro. http://t.co/hY1maerT"
"302","Bald ist es soweit - das toom Team wünscht allen Freunden, Fans und Followern ein tolles Wochenende. http://t.co/JyGuTBx8 #Baumarkt"
"303","Nie wieder Chaos – unser Deal der Woche macht’s günstig möglich: Werkstattwagen, 82 tlg., für 239,99 Euro. http://t.co/COcnUOrf"
"304","Freitagshammer von 20-22 Uhr:  Wir schenken euch 10 Euro Guthaben beim Kauf eines 50-Euro-Einkaufgutscheins. http://t.co/WkjkVZnK #Baumarkt"
"305","Retweet mit Link: Die toom Jury hat entschieden – die 10 Ziele der Zwergenreise stehen fest. http://t.co/eVQbpldM #Baumarkt"
"306","Die toom Jury hat entschieden – die 10 Ziele der Zwergenreise stehen fest."
"307","Bis zum 15.08. entscheidet die Jury über die 10 Ziele der Zwergenreise. http://t.co/tuOhELJT"
"308","Letzte Chance auf eine Woche Urlaub deluxe in Ägypten. Noch heute bei unsere Zwergenreise mitachen:"
"309","Noch bis 11.8. - unser Deal der Woche: E-Rasenmäher „Power Max 32 E“ von Gardena für 89,99 statt 99,99 Euro. http://t.co/Z6LHLzQs #Baumarkt"
"310","@Blauauge67 Sorry, der nette Tweet mit Super-Bild ging hier verschütt. 1000 Dank und ein schönes Wochenende, dein toom Team!"
"311","Bewerbt euch noch bis zum 12.08. bei der toom „Zwergenreise“ und gewinnt einen Cluburlaub in Ägypten. http://t.co/ffkzqKnx"
"312","Im Urlaub gleich den nächsten klarmachen? Kein Problem! Heute startet die toom Zwergenreise."
"313","Gewinne bei der toom Zwergenreise einen All-inclusive-Trip für zwei in den ägyptischen Club Calimera. http://t.co/R6J7LTYd"
"314","Was der Nachbar schon wieder treibt? Mit dem Deal der Woche findest du es heraus: Elektro-Heckenschere für 49,99 Euro. http://t.co/EijArRAi"
"315","Endlich London! Wir gucken heute die Eröffnungsfeier und hoffen schon auf die großen Momente. Schönes Wochenende. http://t.co/p8PeHSE7"
"316","@MadameDini Wir hatten doch schon mal das Twitter-Vergnügen?! Was brauchst du denn, wie können wir helfen?"
"317","RT @epapoutsakis: I'm at toom Baumarkt (Rheinfelden, Baden-Württemberg) http://t.co/6sZ19mYB Viel Spass! Dein toom Team."
"318","@madamedini Na dann viel Glück auf der Reise. Dein toom Team."
"319","Kleine Einstimmung auf die Spiele in London gefällig? Das toom Team wünscht allen Freunden ein schönes Wochenende http://t.co/VhXIIzRz"
"320","Bei „Pimp meinen Garten“ könnt ihr jetzt über die schlimmsten Gärten abstimmen. Viel Spaß, euer toom Team. http://t.co/k2dpxnFw"
"321","toom Baumarkt Gutschein und Gartenneugestaltung bei „Pimp meinen Garten“ bis zum 19.07.! Der schlimmste Garten gewinnt. http://t.co/oF9QZIVL"
"322","Unser Deal der Woche: Gardena Rasentrimmer für 29,99 Euro. Hier Coupon ausdrucken und zuschlagen.  http://t.co/0K5TEv1d"
"323","Bei „Pimp meinen Garten“ könnt ihr bis zum 18.07. eine Gartenberatung inkl. toom Baumarkt-Einkaufsgutschein gewinnen. http://t.co/p5YiXtxN"
"324","Der schlimmste Garten gewinnt: Heute startet bei uns „Pimp meinen Garten“. Hier mitmachen. http://t.co/auVyuLXd"
"325","RT Bei @mach_mal Gewinnspiel gibt's eine Wochenendreise nach Hamburg inklusive Fußballkarten zu gewinnen http://t.co/bj806q5j"
"326","Langeweile? Dann greift doch mal wieder zu einem Buch. Das toom Team wünscht allen Freunden ein schönes Wochenende. http://t.co/gUWrMo83"
"327","Die toom Selbstbauprofis Juni stehen fest! Das „Star Wars“ Kinderbett und der Pizza-Ofen machten das Rennen. http://t.co/hsHJfhdD"
"328","Hallo, Freunde des privaten Ackerbaus. Der Anmeldestart für „Pimp meinen Garten“ wurde auf den 10.7. verschoben. http://t.co/l3r8UGOY"
"329","Du hast den schlimmsten Garten der Nation? Dann zeig es uns und gewinne ab dem 5.7. den Einsatz der toom Garten-Profis. http://t.co/w70fSzvi"
"330","Unser Deal der Woche: Mobile Sat-Anlage mit Koffer für 64,99 Euro statt 99,99 Euro."
"331","Unser Tipp für die ganze Familie: toom feiert heute in rund 370 Märkten sein großes Sommerfest. http://t.co/PWNIkQqG"
"332","Am Samstag feiern wir in unseren Märkten das große toom Sommerfest. Und mit diesen Top-Angeboten feiert ihr gleich mit. http://t.co/R2VRGsxa"
"333","Pflanzenpflege mit mehr Druck - unser Deal der Woche: Gardena Drucksprüher für 16,99 Euro. http://t.co/vDQXb3tO"
"334","Snacks, Spiel, Spaß und tolle Angebotsspecials beim großen Sommerfest in vielen toom Märkten am 23.6.: Vorbeischauen. http://t.co/LA2rsZ8Y"
"335","Letzte Chance für den 250-Euro-Gutschein. Montag, 18.6., 12 Uhr, läuft unsere Memo-Aktion aus. Schnell noch mitspielen. http://t.co/ML2zRWbY"
"336","Wie geht die Knaller-Party gegen die Niederlande heute aus? Das toom Team tippt 2:1 für Deutschland. http://t.co/SfqGLCB0"
"337","Heute schon gespielt? Bis zum 18.6. läuft noch unsere Memo-App, bei der ihr tolle Preise gewinnen könnt.  http://t.co/9FbOoBS6"
"338","@zyra77 Hallo. Weil Twitter so ""kurz"" ist, haben wir dein Anliegen nicht richtig verstanden. Maile uns doch an facebook@toom-baumarkt.de. LG"
"339","Unser Deal der Woche für die heißen Tage – sie kommen bestimmt. http://t.co/p0173eK3"
"340","Hier findet ihr die frisch gekürten Selbstbauprofis Mai. Das toom Team gratuliert zu je einem 500-Euro-Gutschein. http://t.co/WoIZpZyD"
"341","Jetzt beim toom Memo-Spiel auf Facebook täglich Kugelgrills und weitere attraktive Preise gewinnen. http://t.co/1fDzdd0n"
"342","Nächste Woche startet auf Facebook unsere Memo-App. Räumt täglich Kugelgrills, Wochenpreise und/oder den Hauptgewinn ab. Schönes Wochenende."
"343","50-Euro-Geschenkgutscheine für schlappe 40 Euro – unsere Aktion am „langen Freitag“. Nur von. 20 u. 22 Uhr in teilnehmenden Märkten."
"344","Am 4.6. startet unsere Memo-App auf Facebook. Räumt täglich Kugelgrills, Wochenpreise und/oder den Hauptgewinn ab. Infos folgen."
"345","@twu_hb Das liegt daran, dass wir leider keine Mail von dir finden können. :-( Könntest du Sie noch mal versenden? Wir kümmern uns sofort."
"346","Das toom Team wünscht allen Freunden ein herrliches Pfingstwochenende!"
"347","Mit dem „Deal der Woche“ günstig und gemütlich grillen: Gusseisen-Grillfass für 9,99 € inkl. Lüftung und Rost. http://t.co/OrlwYGFX"
"348","@dapema Viel Erfolg! Dein toom Team."
"349","Pünktlich zum Vatertag: Wir haben einen neuen Bollerwagenkönig! http://t.co/5sUG9ieF"
"350","Der Selbstbauprofi meldet sich mit neuem Votingsystem zurück. Für mehr Fairness und Spaß. Probiert es aus. http://t.co/pRPeOMSC"
"351","#GartenRaten Der letzte Gewinner: @freiheit1951 gewinnt die 2. Freitagsfrage. Glückwunsch allen Mitspielern. Und sorry für die Verspätung."
"352","@birgitlehmbrock Leider dauert es noch mit dem letztem Gewinner. Wir arbeiten daran und bitten um euer Verständnis. Hoffentlich morgen!"
"353","Werde zum Vatertag unser Bollerwagenkönig 2012! Bis 16.5. Bilder hochladen und gewinnen. http://t.co/QuTmi65r"
"354","@connykramer2012 Das wird leider, leider bis Anfang der Woche warten müssen. Trotzdem ein schönes Wochenende! Dein toom Team."
"355","Schon gewusst? Bei Facebook könnt ihr Bollerwagenkönig werden. http://t.co/MDaOE3oH"
"356","Das war #GartenRaten. Allen Mitspielern lieben Dank. Wg. tech. Probleme können wir derzeit leider den letzten Gewinner noch nicht benennen."
"357","Letzte Frage #GartenRaten Was sagt der Link? Welche Färbung weist der Buxus semp. „Elegantissima“ neben Grün noch auf? http://t.co/oEI7VI1x"
"358","@JoachimKraemer hatte beim #GartenRaten die schnellste Antwort und gewinnt den 50-Euro-Gutschein. Eine Frage kommt noch …"
"359","#GartenRaten Was verrät der Link? Welches Mischverhältnis bietet sich bei der Rasensaat von Erde und Saatgut an? http://t.co/M86z2rXz"
"360","Letzter Tag GartenRaten: 2 Fragen, 2 Chancen auf einen 50-Euro-Gutschein. Die schnellste richtige Antwort gewinnt. #GartenRaten"
"361","@km68707174 war beim #GartenRaten am schnellsten und gewinnt den 50-Euro-Gutschein. Richtige Antwort: 1:3. Glückwunsch vom toom Team."
"362","#GartenRaten Was sagt der Link? In welchem Verhältnis gemischt ergeben Quarzsand und Trasszement gutes Fugenmaterial? http://t.co/c1ZURUmp"
"363","Du bist kreativer Wagenbauer? toom sucht bis Vatertag den „Bollerwagenkönig 2012"". Gewinne im Gesamtwert von 1850 Euro. http://t.co/ne5c8Nch"
"364","Die richtige Antwort auf die letzte #GartenRaten-Frage war: 1-3%. @connykramer2012 war am schnellsten. Glückwunsch vom toom Team."
"365","#GartenRaten Was sagt der Link? Mit welchem Gefälle sollte eine Terrasse vom Haus weg gelegt werden? http://t.co/9lXmrrEm"
"366","„Abziehbrett“ hätten wir beim #GartenRaten gerne gehört. @sobe201 wusste es am schnellsten und gewinnt den 50-Euro-Gutschein. Bis morgen."
"367","#GartenRaten Was sagt unser Link? Womit glätte ich beim Anlegen eines Weges den Splitt? http://t.co/D9fvYIEk"
"368","@jette669 Damit möglichst viele eine Chance haben, darf jeder nur einmal gewinnen. Wir hoffen bei den Gewinnern auf Fairständnis."
"369","@carstn669 Um möglichst vielen Mitspielern eine Chance zu geben, darf jeder nur einmal gewinnen. Wir hoffen auf Fairständnis. :-)"
"370","Du hast handwerklich was auf dem Kasten? Dann zeig es uns ab morgen auf Facebook. toom sucht den Bollerwagenkönig 2012. http://t.co/YNZVTh16"
"371","Das ging schnell: Dieser 50-Euro-Gutschein geht @carstn669. „Ca. 30 cm“ war dir richtige Antwort. Bis später, euer toom Team."
"372","#GartenRaten Wie tief sollte der Aushub für einen Gartenweg in unserer Anleitung ca. sein? http://t.co/rgSC7AdW"
"373","Halbzeit bei „GartenRaten“. Heute geht es mit zwei Gewinnchancen weiter. Frage mit Hashtag #GartenRaten beantworten und gewinnen."
"374","Unser letzter #GartenRaten Link verwies auf die Antwort „Formschnitt“. @Jan_FG antwortete am schnellsten. Herzlichen Glückwunsch!"
"375","#Gewinnspiel #GartenRaten - und weiter geht es: Wofür eignet sich Buxus semp. arborescens besonders gut? http://t.co/7CauZxGl"
"376","@twu_hb Leider schlägt uns hier die Zeichenbegrenzung ein Schnippchen. Könntest du dein Anliegen bitte an facebook@toom-baumarkt.de mailen?"
"377","Glückwunsch @katjuscha1 für den schnellsten Reply beim #Gewinnspiel #GartenRaten. #Preis: 50 € Gutschein. Nächste Chance: heute Nachmittag."
"378","@mone11111 Insgesamt ist es jetzt 4 x angekommen - der 1. Versuch leider etwas zu spät. Heute Nachmittag: 2. Versuch! Viel Glück. :-)"
"379","#Gewinnspiel #GartenRaten - auf geht's: Wann sind nach der Rasensaat i. d. R. die ersten Halme zu sehen? http://t.co/yen4j3wf"
"380","@katjuscha1 Zwei Gewinner heute. Und die ""Verkündung"" fand schon statt. Morgen geht es weiter :-) Viel Glück und Erfolg!"
"381","@katjuscha1 Kein Problem. Die Nachrichten kommen trotzdem an. Morgen geht's weiter. Wir drücken die Daumen. Dein toom Team!"
